facility_id,obligor_id,obligor_name,group_id,group_name,country,region,sector,product_type,internal_rating,rating_band,currency,limit_amount,outstanding_amount,undrawn_amount,collateral_value,origination_date,maturity_date,interest_rate,is_defaulted
607,172,Obligor_0172,62,Group_062,JP,APAC,Real_Estate,Term_Loan,8,Watchlist,USD,590000.0,330643.0,259357.0,119604.0,2025-11-30,2028-04-09,0.0559,0
608,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Revolver,3,Investment_Grade,USD,680000.0,680000.0,0.0,303377.0,2024-09-21,2028-06-04,0.0392,0
609,13,Obligor_0013,55,Group_055,DE,APAC,Retail,Derivatives,1,Investment_Grade,EUR,1870000.0,436951.0,1433049.0,631408.0,2021-01-11,2024-07-08,0.03,0
610,168,Obligor_0168,51,Group_051,BR,APAC,Transport,Derivatives,3,Investment_Grade,USD,200000.0,77948.0,122052.0,85623.0,2021-04-23,2023-04-30,0.0418,0
611,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Derivatives,6,Sub_IG,USD,620000.0,557682.0,62318.0,223862.0,2021-04-01,2023-03-28,0.0515,0
612,84,Obligor_0084,48,Group_048,MX,APAC,Utilities,Term_Loan,5,Sub_IG,USD,230000.0,223454.0,6546.0,71730.0,2021-12-22,2028-10-31,0.0496,0
613,65,Obligor_0065,33,Group_033,CN,LATAM,Retail,Revolver,4,Investment_Grade,EUR,650000.0,376554.0,273446.0,305255.0,2021-05-25,2026-01-28,0.0392,0
614,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Derivatives,1,Investment_Grade,USD,230000.0,81004.0,148996.0,136913.0,2016-05-24,2018-04-12,0.0235,0
615,101,Obligor_0101,27,Group_027,JP,EMEA,TMT,Term_Loan,3,Investment_Grade,USD,330000.0,330000.0,0.0,88707.0,2019-04-25,2021-11-19,0.0385,0
616,73,Obligor_0073,66,Group_066,US,EMEA,Manufacturing,Derivatives,4,Investment_Grade,EUR,360000.0,330800.0,29200.0,179593.0,2019-12-29,2023-01-02,0.0422,0
617,17,Obligor_0017,38,Group_038,JP,North America,Manufacturing,Guarantee,8,Watchlist,USD,880000.0,647495.0,232505.0,466275.0,2022-07-19,2026-11-15,0.0578,0
618,9,Obligor_0009,32,Group_032,BR,North America,Retail,Revolver,5,Sub_IG,USD,840000.0,367516.0,472484.0,66389.0,2017-02-23,2022-10-15,0.0462,0
619,143,Obligor_0143,9,Group_009,DE,APAC,Utilities,Revolver,3,Investment_Grade,USD,180000.0,106235.0,73765.0,115945.0,2023-01-20,2029-04-10,0.0358,0
620,152,Obligor_0152,13,Group_013,UK,APAC,TMT,Term_Loan,4,Investment_Grade,USD,460000.0,261247.0,198753.0,420492.0,2022-09-24,2025-09-11,0.0431,0
621,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Term_Loan,1,Investment_Grade,EUR,270000.0,179866.0,90134.0,102054.0,2024-12-19,2028-02-07,0.0315,0
622,163,Obligor_0163,76,Group_076,BR,EMEA,Manufacturing,Revolver,9,Watchlist,USD,180000.0,160236.0,19764.0,64296.0,2021-06-03,2025-03-18,0.0596,0
623,94,Obligor_0094,22,Group_022,BR,North America,Utilities,Derivatives,3,Investment_Grade,USD,380000.0,294836.0,85164.0,131764.0,2025-01-29,2029-12-02,0.0373,0
624,95,Obligor_0095,30,Group_030,BR,LATAM,TMT,Derivatives,4,Investment_Grade,EUR,360000.0,138429.0,221571.0,199855.0,2015-05-17,2020-04-11,0.0414,0
625,49,Obligor_0049,60,Group_060,IT,North America,TMT,Guarantee,3,Investment_Grade,EUR,2420000.0,2118224.0,301776.0,1277021.0,2021-08-20,2024-06-13,0.0367,0
626,69,Obligor_0069,36,Group_036,US,North America,Transport,Derivatives,5,Sub_IG,EUR,600000.0,397576.0,202424.0,1401.0,2020-11-04,2026-09-11,0.0437,0
627,62,Obligor_0062,20,Group_020,JP,APAC,Energy,Term_Loan,5,Sub_IG,USD,170000.0,125360.0,44640.0,31190.0,2024-07-22,2025-08-01,0.046,0
628,188,Obligor_0188,6,Group_006,DE,LATAM,Utilities,Term_Loan,5,Sub_IG,USD,300000.0,267992.0,32008.0,158048.0,2019-11-13,2023-09-16,0.0465,0
629,178,Obligor_0178,42,Group_042,JP,APAC,Manufacturing,Derivatives,3,Investment_Grade,GBP,900000.0,339916.0,560084.0,327370.0,2018-05-07,2020-12-11,0.0368,1
630,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Term_Loan,3,Investment_Grade,EUR,1910000.0,1132315.0,777685.0,207179.0,2024-09-04,2028-08-14,0.0358,0
631,117,Obligor_0117,46,Group_046,KZ,LATAM,Manufacturing,Revolver,2,Investment_Grade,USD,150000.0,74056.0,75944.0,116260.0,2021-10-20,2026-07-25,0.0348,0
632,120,Obligor_0120,24,Group_024,IT,LATAM,Manufacturing,Revolver,5,Sub_IG,USD,120000.0,34371.0,85629.0,24009.0,2018-08-26,2023-08-16,0.0445,0
633,137,Obligor_0137,23,Group_023,JP,EMEA,Retail,Derivatives,1,Investment_Grade,USD,1640000.0,1097721.0,542279.0,670669.0,2025-01-15,2031-02-12,0.0294,0
634,162,Obligor_0162,14,Group_014,ES,APAC,Utilities,Revolver,4,Investment_Grade,GBP,580000.0,580000.0,0.0,207130.0,2019-11-13,2025-10-06,0.0411,0
635,76,Obligor_0076,80,Group_080,CN,LATAM,Real_Estate,Revolver,7,Sub_IG,USD,240000.0,55676.0,184324.0,31279.0,2018-07-28,2021-08-08,0.0565,0
636,35,Obligor_0035,71,Group_071,IT,EMEA,TMT,Guarantee,7,Sub_IG,USD,640000.0,379868.0,260132.0,285593.0,2024-04-17,2030-02-26,0.0526,0
637,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Guarantee,3,Investment_Grade,USD,70000.0,50968.0,19032.0,34862.0,2017-02-02,2018-08-24,0.0415,0
638,40,Obligor_0040,1,Group_001,CN,APAC,Manufacturing,Revolver,4,Investment_Grade,EUR,440000.0,274831.0,165169.0,124556.0,2016-12-02,2020-11-12,0.0435,0
639,64,Obligor_0064,54,Group_054,JP,LATAM,Manufacturing,Derivatives,1,Investment_Grade,EUR,560000.0,323330.0,236670.0,176933.0,2023-03-09,2026-11-06,0.0336,0
640,150,Obligor_0150,25,Group_025,DE,LATAM,Utilities,Guarantee,5,Sub_IG,USD,840000.0,285732.0,554268.0,462102.0,2015-06-01,2020-03-29,0.0473,0
641,60,Obligor_0060,80,Group_080,CN,LATAM,Real_Estate,Term_Loan,6,Sub_IG,EUR,220000.0,142243.0,77757.0,0.0,2018-08-18,2024-09-25,0.0496,0
642,64,Obligor_0064,54,Group_054,JP,LATAM,Manufacturing,Term_Loan,2,Investment_Grade,GBP,470000.0,210864.0,259136.0,88712.0,2018-07-25,2023-02-13,0.0322,0
643,93,Obligor_0093,59,Group_059,JP,APAC,Energy,Term_Loan,3,Investment_Grade,USD,230000.0,37264.0,192736.0,104273.0,2025-03-11,2029-01-28,0.0373,0
644,72,Obligor_0072,18,Group_018,MX,LATAM,Retail,Derivatives,6,Sub_IG,USD,530000.0,444627.0,85373.0,142207.0,2019-09-08,2023-11-09,0.053,0
645,11,Obligor_0011,32,Group_032,BR,North America,Retail,Revolver,7,Sub_IG,USD,240000.0,190003.0,49997.0,63538.0,2017-10-28,2019-02-09,0.0539,0
646,105,Obligor_0105,64,Group_064,KZ,North America,Manufacturing,Term_Loan,2,Investment_Grade,EUR,330000.0,201410.0,128590.0,206390.0,2017-03-17,2018-11-24,0.0353,0
647,14,Obligor_0014,75,Group_075,KZ,North America,Real_Estate,Derivatives,4,Investment_Grade,USD,220000.0,142079.0,77921.0,53167.0,2015-08-23,2017-06-12,0.0424,0
648,60,Obligor_0060,80,Group_080,CN,LATAM,Real_Estate,Guarantee,2,Investment_Grade,EUR,700000.0,570405.0,129595.0,626356.0,2022-06-15,2026-09-08,0.0345,0
649,30,Obligor_0030,36,Group_036,US,North America,Transport,Revolver,2,Investment_Grade,EUR,810000.0,522343.0,287657.0,0.0,2016-07-14,2019-01-13,0.0346,0
650,35,Obligor_0035,71,Group_071,IT,EMEA,TMT,Guarantee,8,Watchlist,USD,380000.0,296705.0,83295.0,0.0,2018-08-18,2024-06-29,0.059,1
651,165,Obligor_0165,66,Group_066,US,EMEA,Manufacturing,Derivatives,6,Sub_IG,GBP,450000.0,243227.0,206773.0,278880.0,2015-02-07,2016-12-01,0.0484,0
652,5,Obligor_0005,19,Group_019,UK,LATAM,TMT,Term_Loan,6,Sub_IG,USD,160000.0,137983.0,22017.0,24642.0,2018-03-05,2023-12-17,0.0495,0
653,83,Obligor_0083,21,Group_021,CN,EMEA,Energy,Term_Loan,1,Investment_Grade,USD,360000.0,239097.0,120903.0,56963.0,2022-11-09,2028-11-25,0.0306,0
654,123,Obligor_0123,60,Group_060,IT,North America,TMT,Derivatives,6,Sub_IG,EUR,430000.0,274688.0,155312.0,277859.0,2016-02-25,2017-06-04,0.0503,0
655,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Term_Loan,3,Investment_Grade,EUR,2770000.0,958386.0,1811614.0,763642.0,2018-05-27,2024-04-04,0.0371,0
656,154,Obligor_0154,7,Group_007,JP,North America,Transport,Revolver,3,Investment_Grade,USD,200000.0,131478.0,68522.0,125518.0,2015-12-14,2019-05-05,0.0388,0
657,62,Obligor_0062,20,Group_020,JP,APAC,Energy,Derivatives,4,Investment_Grade,EUR,1230000.0,533339.0,696661.0,304298.0,2020-01-06,2021-04-06,0.0405,0
658,132,Obligor_0132,67,Group_067,FR,LATAM,Retail,Guarantee,1,Investment_Grade,GBP,890000.0,420386.0,469614.0,436663.0,2019-04-19,2021-07-08,0.0276,0
659,89,Obligor_0089,17,Group_017,DE,LATAM,Real_Estate,Derivatives,6,Sub_IG,USD,540000.0,235939.0,304061.0,146958.0,2025-10-10,2027-01-26,0.0506,0
660,42,Obligor_0042,57,Group_057,CN,LATAM,Manufacturing,Revolver,4,Investment_Grade,GBP,1520000.0,587865.0,932135.0,258471.0,2023-08-17,2025-06-28,0.0396,0
661,89,Obligor_0089,17,Group_017,DE,LATAM,Real_Estate,Revolver,2,Investment_Grade,USD,570000.0,570000.0,0.0,474611.0,2022-08-27,2028-09-04,0.0346,0
662,146,Obligor_0146,39,Group_039,KZ,North America,Transport,Derivatives,2,Investment_Grade,USD,580000.0,502435.0,77565.0,393887.0,2020-04-02,2026-07-28,0.0301,0
663,40,Obligor_0040,1,Group_001,CN,APAC,Manufacturing,Derivatives,2,Investment_Grade,USD,430000.0,423152.0,6848.0,93886.0,2021-05-09,2026-05-06,0.0326,0
664,72,Obligor_0072,18,Group_018,MX,LATAM,Retail,Term_Loan,1,Investment_Grade,EUR,1040000.0,369638.0,670362.0,369617.0,2023-11-07,2026-01-21,0.0293,0
665,39,Obligor_0039,39,Group_039,KZ,North America,Transport,Revolver,4,Investment_Grade,EUR,950000.0,583538.0,366462.0,730604.0,2025-04-16,2029-09-12,0.0388,0
666,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Derivatives,6,Sub_IG,USD,290000.0,98977.0,191023.0,44354.0,2020-03-16,2025-06-14,0.0493,0
667,14,Obligor_0014,75,Group_075,KZ,North America,Real_Estate,Derivatives,1,Investment_Grade,USD,180000.0,82955.0,97045.0,29965.0,2021-06-13,2023-03-17,0.0324,0
668,32,Obligor_0032,67,Group_067,FR,LATAM,Retail,Revolver,1,Investment_Grade,EUR,380000.0,158222.0,221778.0,196656.0,2018-10-29,2021-05-19,0.0275,0
669,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Derivatives,4,Investment_Grade,USD,250000.0,211979.0,38021.0,241906.0,2023-04-12,2027-01-15,0.0413,0
670,125,Obligor_0125,32,Group_032,BR,North America,Retail,Term_Loan,6,Sub_IG,EUR,420000.0,218717.0,201283.0,173652.0,2022-08-12,2025-11-27,0.0534,0
671,166,Obligor_0166,32,Group_032,BR,North America,Retail,Revolver,3,Investment_Grade,EUR,1050000.0,854360.0,195640.0,695575.0,2023-06-08,2028-10-31,0.0359,0
672,97,Obligor_0097,51,Group_051,BR,APAC,Transport,Term_Loan,3,Investment_Grade,USD,320000.0,230664.0,89336.0,46605.0,2019-12-30,2021-01-27,0.0408,0
673,23,Obligor_0023,73,Group_073,CN,North America,Transport,Term_Loan,4,Investment_Grade,GBP,430000.0,430000.0,0.0,210813.0,2021-10-27,2028-02-20,0.0414,0
674,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,3,Investment_Grade,USD,460000.0,139891.0,320109.0,142644.0,2023-09-20,2030-07-23,0.0382,0
675,143,Obligor_0143,9,Group_009,DE,APAC,Utilities,Term_Loan,1,Investment_Grade,GBP,800000.0,681477.0,118523.0,693325.0,2018-05-13,2022-10-21,0.0326,0
676,153,Obligor_0153,60,Group_060,IT,North America,TMT,Revolver,5,Sub_IG,EUR,90000.0,74636.0,15364.0,71971.0,2016-02-09,2018-02-07,0.045,0
677,145,Obligor_0145,48,Group_048,MX,APAC,Utilities,Term_Loan,4,Investment_Grade,EUR,290000.0,117544.0,172456.0,281258.0,2019-09-18,2025-08-22,0.0433,0
678,194,Obligor_0194,13,Group_013,UK,APAC,TMT,Term_Loan,4,Investment_Grade,USD,510000.0,408728.0,101272.0,115325.0,2022-12-10,2028-12-05,0.0438,0
679,53,Obligor_0053,12,Group_012,MX,APAC,Utilities,Derivatives,5,Sub_IG,EUR,1020000.0,680574.0,339426.0,417052.0,2018-05-05,2024-06-09,0.0447,0
680,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Revolver,5,Sub_IG,USD,310000.0,171896.0,138104.0,153075.0,2022-09-26,2026-03-18,0.0445,0
681,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Revolver,2,Investment_Grade,USD,120000.0,52226.0,67774.0,28306.0,2025-07-12,2028-06-08,0.0335,0
682,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Guarantee,3,Investment_Grade,USD,680000.0,310201.0,369799.0,294279.0,2025-06-28,2032-06-14,0.0376,0
683,39,Obligor_0039,39,Group_039,KZ,North America,Transport,Revolver,2,Investment_Grade,USD,280000.0,280000.0,0.0,175628.0,2015-04-25,2021-05-23,0.0318,0
684,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Revolver,2,Investment_Grade,USD,190000.0,114026.0,75974.0,49858.0,2023-09-28,2025-09-12,0.0327,0
685,198,Obligor_0198,63,Group_063,ES,North America,Retail,Guarantee,5,Sub_IG,EUR,290000.0,219364.0,70636.0,65007.0,2019-08-04,2021-01-29,0.0391,0
686,134,Obligor_0134,24,Group_024,IT,LATAM,Manufacturing,Revolver,7,Sub_IG,EUR,390000.0,172310.0,217690.0,80959.0,2015-03-06,2020-04-16,0.0533,0
687,67,Obligor_0067,75,Group_075,KZ,North America,Real_Estate,Revolver,9,Watchlist,USD,290000.0,128769.0,161231.0,18582.0,2018-07-23,2022-10-21,0.0638,1
688,135,Obligor_0135,32,Group_032,BR,North America,Retail,Revolver,4,Investment_Grade,EUR,90000.0,73476.0,16524.0,55215.0,2017-04-04,2023-03-15,0.0387,0
689,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Revolver,2,Investment_Grade,USD,830000.0,273970.0,556030.0,185574.0,2021-04-05,2024-05-17,0.0331,0
690,200,Obligor_0200,58,Group_058,CN,North America,Real_Estate,Guarantee,2,Investment_Grade,EUR,1080000.0,558314.0,521686.0,213001.0,2021-06-07,2023-10-29,0.0389,0
691,42,Obligor_0042,57,Group_057,CN,LATAM,Manufacturing,Revolver,6,Sub_IG,EUR,700000.0,424764.0,275236.0,372587.0,2018-11-16,2020-11-14,0.05,0
692,192,Obligor_0192,52,Group_052,CN,EMEA,Retail,Revolver,4,Investment_Grade,USD,200000.0,124455.0,75545.0,79469.0,2024-11-02,2026-10-20,0.0447,0
693,15,Obligor_0015,56,Group_056,US,LATAM,Utilities,Guarantee,4,Investment_Grade,EUR,380000.0,214389.0,165611.0,102075.0,2017-08-26,2021-09-05,0.04,0
694,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Derivatives,6,Sub_IG,USD,440000.0,298832.0,141168.0,265169.0,2016-01-04,2020-06-04,0.0509,0
695,157,Obligor_0157,45,Group_045,US,LATAM,Retail,Term_Loan,5,Sub_IG,USD,670000.0,494843.0,175157.0,173288.0,2015-08-21,2017-10-05,0.0436,0
696,33,Obligor_0033,19,Group_019,UK,LATAM,TMT,Derivatives,6,Sub_IG,EUR,710000.0,530319.0,179681.0,0.0,2021-02-20,2024-02-24,0.0508,0
697,155,Obligor_0155,57,Group_057,CN,LATAM,Manufacturing,Guarantee,1,Investment_Grade,USD,260000.0,104738.0,155262.0,190661.0,2017-06-25,2018-10-20,0.0317,0
698,164,Obligor_0164,15,Group_015,DE,LATAM,Transport,Term_Loan,5,Sub_IG,USD,470000.0,255289.0,214711.0,90687.0,2023-06-11,2025-10-04,0.0472,0
699,157,Obligor_0157,45,Group_045,US,LATAM,Retail,Guarantee,7,Sub_IG,USD,610000.0,511761.0,98239.0,134359.0,2025-11-21,2027-05-31,0.0533,0
700,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Guarantee,3,Investment_Grade,EUR,1230000.0,958083.0,271917.0,272280.0,2017-07-09,2018-10-23,0.0385,0
701,185,Obligor_0185,60,Group_060,IT,North America,TMT,Revolver,5,Sub_IG,USD,720000.0,234308.0,485692.0,298728.0,2016-11-19,2018-12-05,0.0466,0
702,97,Obligor_0097,51,Group_051,BR,APAC,Transport,Term_Loan,3,Investment_Grade,USD,770000.0,516128.0,253872.0,255208.0,2015-06-26,2018-08-16,0.0393,0
703,155,Obligor_0155,57,Group_057,CN,LATAM,Manufacturing,Revolver,9,Watchlist,EUR,470000.0,96047.0,373953.0,304098.0,2021-03-14,2022-11-12,0.0618,0
704,183,Obligor_0183,8,Group_008,UK,North America,Transport,Term_Loan,1,Investment_Grade,EUR,1190000.0,725171.0,464829.0,965421.0,2017-10-31,2020-02-10,0.0319,0
705,33,Obligor_0033,19,Group_019,UK,LATAM,TMT,Guarantee,4,Investment_Grade,USD,590000.0,577937.0,12063.0,135818.0,2019-01-09,2022-05-23,0.0449,0
706,196,Obligor_0196,19,Group_019,UK,LATAM,TMT,Guarantee,2,Investment_Grade,USD,240000.0,98501.0,141499.0,39720.0,2016-09-21,2021-12-30,0.0334,0
707,86,Obligor_0086,8,Group_008,UK,North America,Transport,Derivatives,5,Sub_IG,USD,1180000.0,511100.0,668900.0,318039.0,2015-06-13,2019-10-28,0.0461,0
708,66,Obligor_0066,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,2,Investment_Grade,USD,720000.0,542020.0,177980.0,367030.0,2024-12-01,2027-07-27,0.0322,0
709,10,Obligor_0010,70,Group_070,US,EMEA,TMT,Revolver,2,Investment_Grade,USD,320000.0,93261.0,226739.0,118691.0,2020-10-01,2026-04-18,0.0347,0
710,5,Obligor_0005,19,Group_019,UK,LATAM,TMT,Derivatives,4,Investment_Grade,EUR,320000.0,151504.0,168496.0,87967.0,2021-03-15,2025-03-15,0.0427,0
711,123,Obligor_0123,60,Group_060,IT,North America,TMT,Derivatives,8,Watchlist,EUR,540000.0,388416.0,151584.0,40904.0,2025-05-17,2031-11-22,0.0581,0
712,74,Obligor_0074,54,Group_054,JP,LATAM,Manufacturing,Derivatives,2,Investment_Grade,EUR,610000.0,288617.0,321383.0,0.0,2023-05-05,2028-11-17,0.0343,0
713,97,Obligor_0097,51,Group_051,BR,APAC,Transport,Revolver,2,Investment_Grade,USD,510000.0,281931.0,228069.0,75899.0,2017-04-03,2022-12-31,0.0378,0
714,118,Obligor_0118,6,Group_006,DE,LATAM,Utilities,Derivatives,6,Sub_IG,EUR,550000.0,411860.0,138140.0,393857.0,2024-05-24,2029-10-23,0.0442,0
715,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Revolver,4,Investment_Grade,USD,1450000.0,992248.0,457752.0,738047.0,2021-08-29,2025-01-04,0.041,0
716,141,Obligor_0141,17,Group_017,DE,LATAM,Real_Estate,Derivatives,8,Watchlist,GBP,940000.0,614162.0,325838.0,330989.0,2015-02-25,2021-04-18,0.0573,0
717,159,Obligor_0159,65,Group_065,FR,APAC,TMT,Revolver,2,Investment_Grade,EUR,510000.0,271410.0,238590.0,297048.0,2015-04-28,2019-10-25,0.0369,0
718,47,Obligor_0047,7,Group_007,JP,North America,Transport,Guarantee,5,Sub_IG,USD,860000.0,579651.0,280349.0,67105.0,2023-01-26,2024-02-07,0.047,0
719,109,Obligor_0109,19,Group_019,UK,LATAM,TMT,Guarantee,2,Investment_Grade,EUR,210000.0,120803.0,89197.0,86979.0,2024-02-07,2028-02-10,0.035,0
720,180,Obligor_0180,15,Group_015,DE,LATAM,Transport,Guarantee,2,Investment_Grade,USD,580000.0,401105.0,178895.0,0.0,2017-03-08,2021-02-14,0.0365,0
721,184,Obligor_0184,53,Group_053,BR,APAC,Real_Estate,Guarantee,5,Sub_IG,EUR,1570000.0,785963.0,784037.0,763812.0,2017-02-18,2020-04-14,0.0456,0
722,15,Obligor_0015,56,Group_056,US,LATAM,Utilities,Guarantee,4,Investment_Grade,USD,380000.0,214125.0,165875.0,176654.0,2023-05-22,2024-10-16,0.0433,0
723,157,Obligor_0157,45,Group_045,US,LATAM,Retail,Derivatives,6,Sub_IG,USD,240000.0,96482.0,143518.0,112998.0,2022-10-21,2028-08-09,0.0489,0
724,136,Obligor_0136,47,Group_047,IT,LATAM,TMT,Derivatives,3,Investment_Grade,EUR,280000.0,166040.0,113960.0,193733.0,2022-12-02,2029-11-09,0.0359,0
725,5,Obligor_0005,19,Group_019,UK,LATAM,TMT,Derivatives,3,Investment_Grade,USD,210000.0,91938.0,118062.0,124740.0,2023-11-26,2028-06-20,0.0416,0
726,157,Obligor_0157,45,Group_045,US,LATAM,Retail,Revolver,3,Investment_Grade,EUR,260000.0,98070.0,161930.0,25421.0,2018-12-09,2023-03-02,0.0387,0
727,47,Obligor_0047,7,Group_007,JP,North America,Transport,Revolver,10,Watchlist,USD,340000.0,221589.0,118411.0,236531.0,2020-03-08,2021-05-28,0.0673,0
728,68,Obligor_0068,72,Group_072,MX,EMEA,Retail,Revolver,3,Investment_Grade,EUR,170000.0,109233.0,60767.0,59098.0,2024-01-20,2026-05-25,0.0358,0
729,76,Obligor_0076,80,Group_080,CN,LATAM,Real_Estate,Revolver,3,Investment_Grade,EUR,450000.0,340459.0,109541.0,0.0,2022-12-12,2029-06-28,0.039,0
730,173,Obligor_0173,22,Group_022,BR,North America,Utilities,Guarantee,3,Investment_Grade,USD,830000.0,426433.0,403567.0,309433.0,2016-12-08,2020-06-19,0.0416,0
731,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Guarantee,4,Investment_Grade,USD,230000.0,156770.0,73230.0,129210.0,2025-08-27,2030-03-15,0.0414,0
732,155,Obligor_0155,57,Group_057,CN,LATAM,Manufacturing,Guarantee,3,Investment_Grade,USD,1280000.0,909004.0,370996.0,187567.0,2018-01-08,2023-05-30,0.0355,0
733,95,Obligor_0095,30,Group_030,BR,LATAM,TMT,Term_Loan,8,Watchlist,USD,630000.0,434041.0,195959.0,461925.0,2025-03-07,2030-07-20,0.0584,0
734,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Derivatives,3,Investment_Grade,USD,910000.0,395731.0,514269.0,153945.0,2015-01-22,2016-05-23,0.0359,0
735,164,Obligor_0164,15,Group_015,DE,LATAM,Transport,Revolver,7,Sub_IG,EUR,280000.0,176364.0,103636.0,78324.0,2019-02-09,2022-01-16,0.0509,0
736,36,Obligor_0036,52,Group_052,CN,EMEA,Retail,Revolver,2,Investment_Grade,GBP,800000.0,538262.0,261738.0,187052.0,2017-04-22,2021-01-06,0.0325,0
737,26,Obligor_0026,80,Group_080,CN,LATAM,Real_Estate,Guarantee,5,Sub_IG,EUR,210000.0,126301.0,83699.0,0.0,2024-08-12,2031-03-14,0.045,0
738,43,Obligor_0043,50,Group_050,MX,EMEA,Real_Estate,Revolver,7,Sub_IG,EUR,830000.0,151645.0,678355.0,125925.0,2019-10-27,2022-10-05,0.052,0
739,27,Obligor_0027,3,Group_003,FR,North America,Utilities,Revolver,2,Investment_Grade,EUR,500000.0,316049.0,183951.0,111018.0,2024-12-20,2028-02-21,0.0367,0
740,69,Obligor_0069,36,Group_036,US,North America,Transport,Derivatives,9,Watchlist,EUR,650000.0,650000.0,0.0,238858.0,2018-01-21,2021-01-01,0.0658,0
741,148,Obligor_0148,26,Group_026,IT,EMEA,Retail,Guarantee,4,Investment_Grade,USD,190000.0,100319.0,89681.0,0.0,2015-07-11,2021-03-23,0.0432,0
742,11,Obligor_0011,32,Group_032,BR,North America,Retail,Derivatives,8,Watchlist,GBP,240000.0,109052.0,130948.0,138993.0,2017-10-15,2019-06-28,0.0588,0
743,74,Obligor_0074,54,Group_054,JP,LATAM,Manufacturing,Term_Loan,5,Sub_IG,EUR,670000.0,452029.0,217971.0,386368.0,2018-01-31,2022-05-27,0.0457,0
744,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Term_Loan,3,Investment_Grade,USD,230000.0,152369.0,77631.0,159934.0,2016-01-31,2019-06-19,0.0362,0
745,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Term_Loan,2,Investment_Grade,USD,610000.0,511514.0,98486.0,16523.0,2023-06-06,2029-03-02,0.0372,0
746,134,Obligor_0134,24,Group_024,IT,LATAM,Manufacturing,Guarantee,3,Investment_Grade,USD,170000.0,59232.0,110768.0,55555.0,2022-05-11,2025-07-27,0.0379,0
747,200,Obligor_0200,58,Group_058,CN,North America,Real_Estate,Revolver,1,Investment_Grade,USD,800000.0,597021.0,202979.0,508287.0,2017-10-15,2019-07-12,0.0291,0
748,23,Obligor_0023,73,Group_073,CN,North America,Transport,Guarantee,2,Investment_Grade,EUR,190000.0,136436.0,53564.0,124806.0,2016-07-20,2021-10-10,0.036,0
749,47,Obligor_0047,7,Group_007,JP,North America,Transport,Guarantee,2,Investment_Grade,USD,650000.0,371521.0,278479.0,500326.0,2015-08-19,2018-02-18,0.0339,0
750,90,Obligor_0090,33,Group_033,CN,LATAM,Retail,Revolver,3,Investment_Grade,USD,690000.0,460739.0,229261.0,293718.0,2017-05-23,2021-07-03,0.04,0
751,46,Obligor_0046,42,Group_042,JP,APAC,Manufacturing,Derivatives,6,Sub_IG,GBP,270000.0,217591.0,52409.0,104222.0,2022-03-06,2024-09-23,0.0492,0
752,107,Obligor_0107,61,Group_061,FR,APAC,Transport,Term_Loan,2,Investment_Grade,USD,660000.0,511146.0,148854.0,6938.0,2015-08-28,2017-08-20,0.036,0
753,140,Obligor_0140,2,Group_002,JP,LATAM,TMT,Derivatives,2,Investment_Grade,USD,530000.0,196840.0,333160.0,353096.0,2015-03-31,2020-10-28,0.036,0
754,141,Obligor_0141,17,Group_017,DE,LATAM,Real_Estate,Term_Loan,5,Sub_IG,USD,300000.0,229209.0,70791.0,85476.0,2021-03-29,2026-09-21,0.0486,0
755,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Guarantee,2,Investment_Grade,EUR,220000.0,129154.0,90846.0,89867.0,2016-04-01,2020-12-18,0.0326,0
756,190,Obligor_0190,55,Group_055,DE,APAC,Retail,Term_Loan,1,Investment_Grade,GBP,110000.0,67603.0,42397.0,43097.0,2021-03-30,2026-12-06,0.0298,0
757,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Guarantee,2,Investment_Grade,USD,570000.0,350344.0,219656.0,0.0,2015-12-20,2020-09-11,0.0379,0
758,104,Obligor_0104,28,Group_028,MX,EMEA,TMT,Derivatives,8,Watchlist,EUR,150000.0,85493.0,64507.0,29570.0,2017-10-01,2020-12-06,0.0575,0
